id,area,dynamic,sleak,gleak,gt_pf,gt_pw,gt_area,gt_t,arch0,arch1,arch2,arch3,arch4,arch5,arch6,arch7,arch8,arch9,arch10,arch11,arch12,arch13,arch14,arch15,arch16,arch17,arch18,arch19,arch20,arch21,arch22,arch23,arch24,arch25,arch26,arch27,arch28
14697,1.48722,0.227209,0.0372311,0.000566061,2.781242,0.075221,6200807.052,36549.34055,1,4,4,1,8,4,4,7,4,1,7,9,12,8,10,10,11,7,7,1,2,1,1,0,2,1,2,1,1
14698,1.31728,0.226526,0.035112,0.000547454,2.730749,0.084315,5369620.612,37627.38878,1,4,4,1,9,4,3,8,4,3,8,9,12,8,10,10,11,7,7,1,2,1,1,0,2,1,2,1,1
14699,1.32027,0.226543,0.0352208,0.000549265,2.790066,0.078215,6109370.913,39010.04165,1,4,4,1,10,4,4,9,4,4,9,9,12,8,10,10,11,7,7,1,2,1,1,0,2,1,2,1,1
14700,1.32249,0.226554,0.035298,0.000550566,2.888196,0.074479,5393229.866,33924.19195,1,4,4,1,8,4,4,7,4,1,7,7,10,6,10,10,11,7,7,1,2,1,1,0,2,1,2,1,1
14701,1.02572,0.225494,0.0316376,0.000519924,2.730384,0.074609,6398065.212,37775.12449,1,4,4,1,9,4,3,8,4,3,8,7,10,6,10,10,11,7,7,1,2,1,1,0,2,1,2,1,1
14702,1.02872,0.225511,0.0317465,0.000521736,2.631448,0.077681,5884598.549,35958.13265,1,4,4,1,10,4,4,9,4,4,9,7,10,6,10,10,11,7,7,1,2,1,1,0,2,1,2,1,1
14703,1.03094,0.225522,0.0318236,0.000523036,2.802167,0.079678,5571679.323,35574.30492,1,4,4,1,8,4,4,7,4,1,7,10,13,9,10,10,11,7,7,1,2,1,1,0,2,1,2,1,1
14704,1.48197,0.227181,0.0370416,0.000562873,2.880814,0.085221,5295177.389,38672.53837,1,4,4,1,9,4,3,8,4,3,8,10,13,9,10,10,11,7,7,1,2,1,1,0,2,1,2,1,1
14705,1.48496,0.227198,0.0371504,0.000564684,2.985045,0.071263,5946183.686,39546.31444,1,4,4,1,10,4,4,9,4,4,9,10,13,9,10,10,11,7,7,1,2,1,1,0,2,1,2,1,1
14706,1.48718,0.227209,0.0372276,0.000565985,2.769238,0.072119,5484248.049,35720.64667,1,4,4,1,8,4,4,7,4,1,7,9,12,8,15,10,11,7,7,1,2,1,1,0,2,1,2,1,1
14707,1.31733,0.226526,0.0351185,0.000547563,2.912131,0.080809,6475097.003,37792.98662,1,4,4,1,9,4,3,8,4,3,8,9,12,8,15,10,11,7,7,1,2,1,1,0,2,1,2,1,1
14708,1.32032,0.226544,0.0352273,0.000549374,2.788396,0.084761,5685989.228,39233.1309,1,4,4,1,10,4,4,9,4,4,9,9,12,8,15,10,11,7,7,1,2,1,1,0,2,1,2,1,1
14709,1.32254,0.226554,0.0353045,0.000550674,2.677203,0.081848,5844149.127,35741.11729,1,4,4,1,8,4,4,7,4,1,7,7,10,6,15,10,11,7,7,1,2,1,1,0,2,1,2,1,1
14710,1.02577,0.225494,0.0316441,0.000520033,2.982704,0.087268,5889652.614,39761.21582,1,4,4,1,9,4,3,8,4,3,8,7,10,6,15,10,11,7,7,1,2,1,1,0,2,1,2,1,1
14711,1.02877,0.225512,0.031753,0.000521845,2.661952,0.077373,5910533.785,39095.23965,1,4,4,1,10,4,4,9,4,4,9,7,10,6,15,10,11,7,7,1,2,1,1,0,2,1,2,1,1
14712,1.03099,0.225522,0.0318301,0.000523145,2.674286,0.07264,5784517.073,41264.03031,1,4,4,1,8,4,4,7,4,1,7,10,13,9,15,10,11,7,7,1,2,1,1,0,2,1,2,1,1
14713,1.48202,0.227181,0.0370481,0.000562982,2.801343,0.074004,5464814.882,39892.66348,1,4,4,1,9,4,3,8,4,3,8,10,13,9,15,10,11,7,7,1,2,1,1,0,2,1,2,1,1
14714,1.48501,0.227199,0.0371569,0.000564793,2.786357,0.082319,6187199.535,43670.42644,1,4,4,1,10,4,4,9,4,4,9,10,13,9,15,10,11,7,7,1,2,1,1,0,2,1,2,1,1
14715,1.48723,0.227209,0.0372341,0.000566094,2.721332,0.072274,5623563.421,39063.68649,1,4,4,1,8,4,4,7,4,1,7,9,12,8,12,11,12,7,7,1,2,1,1,0,2,1,2,1,1
14716,1.31749,0.226527,0.0351306,0.000547699,2.930194,0.07071,5545776.363,40971.28193,1,4,4,1,9,4,3,8,4,3,8,9,12,8,12,11,12,7,7,1,2,1,1,0,2,1,2,1,1
14717,1.32051,0.226544,0.0352396,0.000549512,2.976046,0.07371,5698725.527,40914.55151,1,4,4,1,10,4,4,9,4,4,9,9,12,8,12,11,12,7,7,1,2,1,1,0,2,1,2,1,1
14718,1.32274,0.226554,0.0353168,0.00055081,2.557698,0.083653,5264710.037,38353.08205,1,4,4,1,8,4,4,7,4,1,7,7,10,6,12,11,12,7,7,1,2,1,1,0,2,1,2,1,1
14719,1.02594,0.225495,0.0316562,0.000520169,2.682428,0.077018,5966466.498,42959.29948,1,4,4,1,9,4,3,8,4,3,8,7,10,6,12,11,12,7,7,1,2,1,1,0,2,1,2,1,1
14720,1.02895,0.225512,0.0317652,0.000521982,2.9108,0.085226,6274687.607,42102.81921,1,4,4,1,10,4,4,9,4,4,9,7,10,6,12,11,12,7,7,1,2,1,1,0,2,1,2,1,1
14721,1.03118,0.225522,0.0318425,0.00052328,2.968114,0.089996,6349436.77,38845.99542,1,4,4,1,8,4,4,7,4,1,7,10,13,9,12,11,12,7,7,1,2,1,1,0,2,1,2,1,1
14722,1.48218,0.227182,0.0370602,0.000563118,2.683433,0.082383,5240839.57,31896.86747,1,4,4,1,9,4,3,8,4,3,8,10,13,9,12,11,12,7,7,1,2,1,1,0,2,1,2,1,1
14723,1.4852,0.227199,0.0371692,0.000564931,2.932863,0.072869,5299128.021,41202.05549,1,4,4,1,10,4,4,9,4,4,9,10,13,9,12,11,12,7,7,1,2,1,1,0,2,1,2,1,1
14724,1.48743,0.227209,0.0372465,0.000566229,2.683,0.083061,5762532.026,37722.87209,1,4,4,1,8,4,4,7,4,1,7,9,12,8,10,11,12,7,7,1,2,1,1,0,2,1,2,1,1
14725,1.31746,0.226527,0.0351271,0.000547623,2.724167,0.085026,5346478.51,40714.8723,1,4,4,1,9,4,3,8,4,3,8,9,12,8,10,11,12,7,7,1,2,1,1,0,2,1,2,1,1
14726,1.32047,0.226544,0.0352361,0.000549436,2.713384,0.089645,5521312.36,42292.1033,1,4,4,1,10,4,4,9,4,4,9,9,12,8,10,11,12,7,7,1,2,1,1,0,2,1,2,1,1
14727,1.3227,0.226554,0.0353134,0.000550734,2.648912,0.076883,5435836.494,38515.29444,1,4,4,1,8,4,4,7,4,1,7,7,10,6,10,11,12,7,7,1,2,1,1,0,2,1,2,1,1
14728,1.02591,0.225495,0.0316528,0.000520093,2.531368,0.084309,6169331.46,41525.87542,1,4,4,1,9,4,3,8,4,3,8,7,10,6,10,11,12,7,7,1,2,1,1,0,2,1,2,1,1
14729,1.02892,0.225512,0.0317618,0.000521906,2.562866,0.085079,5199098.745,40846.69107,1,4,4,1,10,4,4,9,4,4,9,7,10,6,10,11,12,7,7,1,2,1,1,0,2,1,2,1,1
14730,1.03115,0.225522,0.031839,0.000523204,2.603294,0.084539,5538026.342,38447.07161,1,4,4,1,8,4,4,7,4,1,7,10,13,9,10,11,12,7,7,1,2,1,1,0,2,1,2,1,1
14731,1.48215,0.227182,0.0370568,0.000563042,2.648747,0.082005,5186281.09,41268.23546,1,4,4,1,9,4,3,8,4,3,8,10,13,9,10,11,12,7,7,1,2,1,1,0,2,1,2,1,1
14732,1.48516,0.227199,0.0371658,0.000564855,2.889715,0.078653,5270133.055,41468.04941,1,4,4,1,10,4,4,9,4,4,9,10,13,9,10,11,12,7,7,1,2,1,1,0,2,1,2,1,1
14733,1.48739,0.227209,0.037243,0.000566153,2.824142,0.084458,5036842.482,37909.8565,1,4,4,1,8,4,4,7,4,1,7,9,12,8,15,11,12,7,7,1,2,1,1,0,2,1,2,1,1
14734,1.31751,0.226527,0.0351336,0.000547732,2.887927,0.079189,6369353.259,40539.55125,1,4,4,1,9,4,3,8,4,3,8,9,12,8,15,11,12,7,7,1,2,1,1,0,2,1,2,1,1
14735,1.32052,0.226544,0.0352426,0.000549545,2.544443,0.072807,5246990.43,39938.80448,1,4,4,1,10,4,4,9,4,4,9,9,12,8,15,11,12,7,7,1,2,1,1,0,2,1,2,1,1
14736,1.32275,0.226554,0.0353199,0.000550843,2.655103,0.089169,5780024.172,37149.54818,1,4,4,1,8,4,4,7,4,1,7,7,10,6,15,11,12,7,7,1,2,1,1,0,2,1,2,1,1
14737,1.02596,0.225495,0.0316593,0.000520202,2.625517,0.082526,6259175.719,31199.75024,1,4,4,1,9,4,3,8,4,3,8,7,10,6,15,11,12,7,7,1,2,1,1,0,2,1,2,1,1
14738,1.02897,0.225512,0.0317683,0.000522015,2.808105,0.084128,6053359.618,39352.50478,1,4,4,1,10,4,4,9,4,4,9,7,10,6,15,11,12,7,7,1,2,1,1,0,2,1,2,1,1
14739,1.0312,0.225522,0.0318455,0.000523313,2.659742,0.076665,6350931.861,39261.40575,1,4,4,1,8,4,4,7,4,1,7,10,13,9,15,11,12,7,7,1,2,1,1,0,2,1,2,1,1
14740,1.4822,0.227182,0.0370633,0.000563151,2.607511,0.074245,5539367.096,41114.65659,1,4,4,1,9,4,3,8,4,3,8,10,13,9,15,11,12,7,7,1,2,1,1,0,2,1,2,1,1
14741,1.48521,0.227199,0.0371723,0.000564964,2.930493,0.080449,5110280.883,40625.16598,1,4,4,1,10,4,4,9,4,4,9,10,13,9,15,11,12,7,7,1,2,1,1,0,2,1,2,1,1
14742,1.48744,0.22721,0.0372495,0.000566262,2.689224,0.079568,5443400.191,34173.42139,1,4,4,1,8,4,4,7,4,1,7,9,12,8,12,9,10,6,6,1,2,1,1,0,2,1,2,1,1
14743,1.31701,0.226524,0.0350776,0.000547013,2.650423,0.075103,5244949.627,37480.44354,1,4,4,1,9,4,3,8,4,3,8,9,12,8,12,9,10,6,6,1,2,1,1,0,2,1,2,1,1
14744,1.31998,0.226541,0.0351859,0.000548816,2.737138,0.071111,5298962.931,39017.42193,1,4,4,1,10,4,4,9,4,4,9,9,12,8,12,9,10,6,6,1,2,1,1,0,2,1,2,1,1
14745,1.32219,0.226551,0.0352628,0.000550117,2.697746,0.077089,6225157.262,33198.98187,1,4,4,1,8,4,4,7,4,1,7,7,10,6,12,9,10,6,6,1,2,1,1,0,2,1,2,1,1
14746,1.02546,0.225492,0.0316033,0.000519484,2.773569,0.079801,5459056.068,35645.55723,1,4,4,1,9,4,3,8,4,3,8,7,10,6,12,9,10,6,6,1,2,1,1,0,2,1,2,1,1
14747,1.02843,0.225509,0.0317115,0.000521287,2.903245,0.081557,5320010.523,36959.52812,1,4,4,1,10,4,4,9,4,4,9,7,10,6,12,9,10,6,6,1,2,1,1,0,2,1,2,1,1
14748,1.03063,0.225519,0.0317885,0.000522588,2.503598,0.072332,5180498.385,34195.53928,1,4,4,1,8,4,4,7,4,1,7,10,13,9,12,9,10,6,6,1,2,1,1,0,2,1,2,1,1
14749,1.4817,0.227179,0.0370073,0.000562433,2.961738,0.089062,5757085.658,36092.05079,1,4,4,1,9,4,3,8,4,3,8,10,13,9,12,9,10,6,6,1,2,1,1,0,2,1,2,1,1
14750,1.48467,0.227196,0.0371155,0.000564236,2.58009,0.071463,5206000.281,38705.35601,1,4,4,1,10,4,4,9,4,4,9,10,13,9,12,9,10,6,6,1,2,1,1,0,2,1,2,1,1
14751,1.48688,0.227206,0.0371925,0.000565536,2.850149,0.07896,5664345.405,33841.61572,1,4,4,1,8,4,4,7,4,1,7,9,12,8,10,9,10,6,6,1,2,1,1,0,2,1,2,1,1
14752,1.31698,0.226524,0.0350742,0.000546938,2.552638,0.081701,6323640.768,37188.04206,1,4,4,1,9,4,3,8,4,3,8,9,12,8,10,9,10,6,6,1,2,1,1,0,2,1,2,1,1
14753,1.31995,0.226541,0.0351825,0.000548741,2.980445,0.072998,5969454.363,37304.39216,1,4,4,1,10,4,4,9,4,4,9,9,12,8,10,9,10,6,6,1,2,1,1,0,2,1,2,1,1
14754,1.32215,0.226551,0.0352594,0.000550042,2.874279,0.076166,6408639.288,33130.35571,1,4,4,1,8,4,4,7,4,1,7,7,10,6,10,9,10,6,6,1,2,1,1,0,2,1,2,1,1
14755,1.02542,0.225492,0.0315999,0.000519408,2.971695,0.074308,5858633.438,34694.70836,1,4,4,1,9,4,3,8,4,3,8,7,10,6,10,9,10,6,6,1,2,1,1,0,2,1,2,1,1
14756,1.02839,0.225509,0.0317081,0.000521212,2.845771,0.085744,6363813.356,36142.40177,1,4,4,1,10,4,4,9,4,4,9,7,10,6,10,9,10,6,6,1,2,1,1,0,2,1,2,1,1
14757,1.0306,0.225519,0.0317851,0.000522512,2.683292,0.088581,5853031.112,35176.54216,1,4,4,1,8,4,4,7,4,1,7,10,13,9,10,9,10,6,6,1,2,1,1,0,2,1,2,1,1
14758,1.48167,0.227179,0.0370039,0.000562357,2.606111,0.081039,6084965.9,37835.59899,1,4,4,1,9,4,3,8,4,3,8,10,13,9,10,9,10,6,6,1,2,1,1,0,2,1,2,1,1
14759,1.48464,0.227196,0.0371121,0.00056416,2.758108,0.077135,5512654.199,39210.10081,1,4,4,1,10,4,4,9,4,4,9,10,13,9,10,9,10,6,6,1,2,1,1,0,2,1,2,1,1
14760,1.48684,0.227206,0.0371891,0.000565461,2.560714,0.077027,5175069.106,34850.4416,1,4,4,1,8,4,4,7,4,1,7,9,12,8,15,9,10,6,6,1,2,1,1,0,2,1,2,1,1
14761,1.31703,0.226524,0.0350806,0.000547045,2.855638,0.071874,5765269.107,37965.06293,1,4,4,1,9,4,3,8,4,3,8,9,12,8,15,9,10,6,6,1,2,1,1,0,2,1,2,1,1
14762,1.32,0.226541,0.0351889,0.000548849,2.752956,0.081745,6077776.664,39877.97081,1,4,4,1,10,4,4,9,4,4,9,9,12,8,15,9,10,6,6,1,2,1,1,0,2,1,2,1,1
14763,1.3222,0.226551,0.0352658,0.000550149,2.531464,0.082817,5146901.187,33310.82803,1,4,4,1,8,4,4,7,4,1,7,7,10,6,15,9,10,6,6,1,2,1,1,0,2,1,2,1,1
14764,1.02547,0.225492,0.0316063,0.000519516,2.682325,0.080043,5910174.987,36617.33231,1,4,4,1,9,4,3,8,4,3,8,7,10,6,15,9,10,6,6,1,2,1,1,0,2,1,2,1,1
14765,1.02844,0.225509,0.0317145,0.000521319,2.965346,0.087268,5229404.207,38945.26555,1,4,4,1,10,4,4,9,4,4,9,7,10,6,15,9,10,6,6,1,2,1,1,0,2,1,2,1,1
14766,1.03065,0.225519,0.0317915,0.00052262,2.673061,0.076914,5490059.932,35185.8437,1,4,4,1,8,4,4,7,4,1,7,10,13,9,15,9,10,6,6,1,2,1,1,0,2,1,2,1,1
14767,1.48172,0.227179,0.0370103,0.000562465,2.516006,0.080457,6348469.463,38113.03522,1,4,4,1,9,4,3,8,4,3,8,10,13,9,15,9,10,6,6,1,2,1,1,0,2,1,2,1,1
14768,1.48469,0.227196,0.0371185,0.000564268,2.684588,0.087729,6443201.98,40547.52452,1,4,4,1,10,4,4,9,4,4,9,10,13,9,15,9,10,6,6,1,2,1,1,0,2,1,2,1,1
14769,1.48689,0.227206,0.0371955,0.000565568,2.603467,0.071277,5769998.041,34384.70286,1,4,4,1,8,4,4,7,4,1,7,9,12,8,12,10,11,6,6,1,2,1,1,0,2,1,2,1,1
14770,1.31725,0.226526,0.035107,0.000547415,2.78613,0.076495,5215258.685,41220.67705,1,4,4,1,9,4,3,8,4,3,8,9,12,8,12,10,11,6,6,1,2,1,1,0,2,1,2,1,1
14771,1.32025,0.226543,0.0352159,0.000549226,2.549456,0.078338,5722313.404,37814.27295,1,4,4,1,10,4,4,9,4,4,9,9,12,8,12,10,11,6,6,1,2,1,1,0,2,1,2,1,1
14772,1.32247,0.226554,0.035293,0.000550526,2.840786,0.085712,5267832.476,38135.29422,1,4,4,1,8,4,4,7,4,1,7,7,10,6,12,10,11,6,6,1,2,1,1,0,2,1,2,1,1
14773,1.0257,0.225494,0.0316327,0.000519885,2.595385,0.085373,6339480.682,43720.88449,1,4,4,1,9,4,3,8,4,3,8,7,10,6,12,10,11,6,6,1,2,1,1,0,2,1,2,1,1
14774,1.0287,0.225511,0.0317415,0.000521696,2.522555,0.086891,5868958.714,42554.68366,1,4,4,1,10,4,4,9,4,4,9,7,10,6,12,10,11,6,6,1,2,1,1,0,2,1,2,1,1
14775,1.03092,0.225521,0.0318187,0.000522997,2.658409,0.074676,5366589.992,34282.3627,1,4,4,1,8,4,4,7,4,1,7,10,13,9,12,10,11,6,6,1,2,1,1,0,2,1,2,1,1
14776,1.48195,0.227181,0.0370367,0.000562834,2.936154,0.08956,5576953.634,42397.81279,1,4,4,1,9,4,3,8,4,3,8,10,13,9,12,10,11,6,6,1,2,1,1,0,2,1,2,1,1
14777,1.48494,0.227198,0.0371455,0.000564645,2.517707,0.083409,5040918.595,44758.83039,1,4,4,1,10,4,4,9,4,4,9,10,13,9,12,10,11,6,6,1,2,1,1,0,2,1,2,1,1
14778,1.48716,0.227209,0.0372227,0.000565946,2.974787,0.07522,6042320.392,38215.97589,1,4,4,1,8,4,4,7,4,1,7,9,12,8,10,10,11,6,6,1,2,1,1,0,2,1,2,1,1
14779,1.31722,0.226526,0.0351036,0.000547339,2.630548,0.071851,5649742.591,43541.36889,1,4,4,1,9,4,3,8,4,3,8,9,12,8,10,10,11,6,6,1,2,1,1,0,2,1,2,1,1
14780,1.32022,0.226543,0.0352124,0.00054915,2.523948,0.076794,5263570.644,42873.28817,1,4,4,1,10,4,4,9,4,4,9,9,12,8,10,10,11,6,6,1,2,1,1,0,2,1,2,1,1
14781,1.32244,0.226553,0.0352896,0.00055045,2.759915,0.081242,5347975.51,35152.76362,1,4,4,1,8,4,4,7,4,1,7,7,10,6,10,10,11,6,6,1,2,1,1,0,2,1,2,1,1
14782,1.02567,0.225494,0.0316293,0.000519809,2.874903,0.081375,5520217.133,38973.31272,1,4,4,1,9,4,3,8,4,3,8,7,10,6,10,10,11,6,6,1,2,1,1,0,2,1,2,1,1
14783,1.02866,0.225511,0.0317381,0.00052162,2.754077,0.081185,5614292.186,39029.22735,1,4,4,1,10,4,4,9,4,4,9,7,10,6,10,10,11,6,6,1,2,1,1,0,2,1,2,1,1
14784,1.03088,0.225521,0.0318152,0.000522921,2.734445,0.083592,6293683.448,35091.94278,1,4,4,1,8,4,4,7,4,1,7,10,13,9,10,10,11,6,6,1,2,1,1,0,2,1,2,1,1
14785,1.48191,0.227181,0.0370332,0.000562758,2.982164,0.078749,6051103.022,43092.19476,1,4,4,1,9,4,3,8,4,3,8,10,13,9,10,10,11,6,6,1,2,1,1,0,2,1,2,1,1
14786,1.48491,0.227198,0.0371421,0.000564569,2.574885,0.071322,5211344.476,39498.35771,1,4,4,1,10,4,4,9,4,4,9,10,13,9,10,10,11,6,6,1,2,1,1,0,2,1,2,1,1
14787,1.48713,0.227208,0.0372192,0.000565869,2.751731,0.077403,5965732.955,34608.67798,1,4,4,1,8,4,4,7,4,1,7,9,12,8,15,10,11,6,6,1,2,1,1,0,2,1,2,1,1
14788,1.31727,0.226526,0.0351101,0.000547448,2.991026,0.081639,5769664.414,41016.90938,1,4,4,1,9,4,3,8,4,3,8,9,12,8,15,10,11,6,6,1,2,1,1,0,2,1,2,1,1
14789,1.32027,0.226543,0.0352189,0.000549259,2.715739,0.074501,5000697.127,39424.58112,1,4,4,1,10,4,4,9,4,4,9,9,12,8,15,10,11,6,6,1,2,1,1,0,2,1,2,1,1
14790,1.32249,0.226554,0.0352961,0.000550559,2.855015,0.078615,5739425.253,36555.24035,1,4,4,1,8,4,4,7,4,1,7,7,10,6,15,10,11,6,6,1,2,1,1,0,2,1,2,1,1
14791,1.02572,0.225494,0.0316357,0.000519918,2.702052,0.079183,5540245.64,42750.49643,1,4,4,1,9,4,3,8,4,3,8,7,10,6,15,10,11,6,6,1,2,1,1,0,2,1,2,1,1
14792,1.02871,0.225511,0.0317446,0.000521729,2.987824,0.070182,6005609.079,37606.52382,1,4,4,1,10,4,4,9,4,4,9,7,10,6,15,10,11,6,6,1,2,1,1,0,2,1,2,1,1
14793,1.03093,0.225522,0.0318217,0.00052303,2.561874,0.071475,5670239.591,36148.26168,1,4,4,1,8,4,4,7,4,1,7,10,13,9,15,10,11,6,6,1,2,1,1,0,2,1,2,1,1
14794,1.48196,0.227181,0.0370397,0.000562867,2.992567,0.081148,5437628.711,33353.5443,1,4,4,1,9,4,3,8,4,3,8,10,13,9,15,10,11,6,6,1,2,1,1,0,2,1,2,1,1
14795,1.48496,0.227198,0.0371486,0.000564678,2.603191,0.077493,5297398.053,41739.4338,1,4,4,1,10,4,4,9,4,4,9,10,13,9,15,10,11,6,6,1,2,1,1,0,2,1,2,1,1
14796,1.48718,0.227209,0.0372257,0.000565978,2.737738,0.080907,5516392.853,35001.54039,1,4,4,1,8,4,4,7,4,1,7,9,12,8,12,11,12,6,6,1,2,1,1,0,2,1,2,1,1
14797,1.31744,0.226527,0.0351222,0.000547584,2.793867,0.088715,6318182.12,43698.80921,1,4,4,1,9,4,3,8,4,3,8,9,12,8,12,11,12,6,6,1,2,1,1,0,2,1,2,1,1
14798,1.32045,0.226544,0.0352312,0.000549397,2.523662,0.07709,5312879.727,38440.00186,1,4,4,1,10,4,4,9,4,4,9,9,12,8,12,11,12,6,6,1,2,1,1,0,2,1,2,1,1
14799,1.32268,0.226554,0.0353084,0.000550695,2.945381,0.089735,6176558.639,38214.15271,1,4,4,1,8,4,4,7,4,1,7,7,10,6,12,11,12,6,6,1,2,1,1,0,2,1,2,1,1
14800,1.02588,0.225495,0.0316478,0.000520054,2.94839,0.08773,6301437.059,41024.71409,1,4,4,1,9,4,3,8,4,3,8,7,10,6,12,11,12,6,6,1,2,1,1,0,2,1,2,1,1
14801,1.0289,0.225512,0.0317568,0.000521867,2.973574,0.086168,5147786.787,41797.74398,1,4,4,1,10,4,4,9,4,4,9,7,10,6,12,11,12,6,6,1,2,1,1,0,2,1,2,1,1
14802,1.03113,0.225522,0.0318341,0.000523165,2.829962,0.0804,6054194.393,38394.51673,1,4,4,1,8,4,4,7,4,1,7,10,13,9,12,11,12,6,6,1,2,1,1,0,2,1,2,1,1
14803,1.48213,0.227182,0.0370518,0.000563003,2.669813,0.076396,5313779.454,32277.43389,1,4,4,1,9,4,3,8,4,3,8,10,13,9,12,11,12,6,6,1,2,1,1,0,2,1,2,1,1
14804,1.48514,0.227199,0.0371608,0.000564816,2.699083,0.08446,5418406.158,41550.88889,1,4,4,1,10,4,4,9,4,4,9,10,13,9,12,11,12,6,6,1,2,1,1,0,2,1,2,1,1
14805,1.48737,0.227209,0.0372381,0.000566114,2.758582,0.076957,6322463.384,36156.60359,1,4,4,1,8,4,4,7,4,1,7,9,12,8,10,11,12,6,6,1,2,1,1,0,2,1,2,1,1
14806,1.3174,0.226527,0.0351187,0.000547507,2.600015,0.079132,6391325.384,39417.08198,1,4,4,1,9,4,3,8,4,3,8,9,12,8,10,11,12,6,6,1,2,1,1,0,2,1,2,1,1
14807,1.32042,0.226544,0.0352278,0.000549321,2.883186,0.071539,6023535.233,39619.03901,1,4,4,1,10,4,4,9,4,4,9,9,12,8,10,11,12,6,6,1,2,1,1,0,2,1,2,1,1
14808,1.32265,0.226554,0.035305,0.000550619,2.525255,0.078386,6149989.567,35035.09086,1,4,4,1,8,4,4,7,4,1,7,7,10,6,10,11,12,6,6,1,2,1,1,0,2,1,2,1,1
14809,1.02585,0.225495,0.0316444,0.000519978,2.887472,0.073466,5144143.236,39363.88975,1,4,4,1,9,4,3,8,4,3,8,7,10,6,10,11,12,6,6,1,2,1,1,0,2,1,2,1,1
14810,1.02886,0.225512,0.0317534,0.000521791,2.904211,0.075242,5983758.771,37890.10072,1,4,4,1,10,4,4,9,4,4,9,7,10,6,10,11,12,6,6,1,2,1,1,0,2,1,2,1,1
14811,1.03109,0.225522,0.0318306,0.000523089,2.676775,0.081546,6197566.607,36196.77301,1,4,4,1,8,4,4,7,4,1,7,10,13,9,10,11,12,6,6,1,2,1,1,0,2,1,2,1,1
14812,1.4821,0.227182,0.0370484,0.000562927,2.872416,0.082594,6203989.413,41006.99463,1,4,4,1,9,4,3,8,4,3,8,10,13,9,10,11,12,6,6,1,2,1,1,0,2,1,2,1,1
14813,1.48511,0.227199,0.0371574,0.00056474,2.752573,0.075249,6189793.365,39746.07063,1,4,4,1,10,4,4,9,4,4,9,10,13,9,10,11,12,6,6,1,2,1,1,0,2,1,2,1,1
14814,1.48734,0.227209,0.0372346,0.000566038,2.680162,0.075291,5336148.439,36659.96916,1,4,4,1,8,4,4,7,4,1,7,9,12,8,15,11,12,6,6,1,2,1,1,0,2,1,2,1,1
14815,1.31745,0.226527,0.0351252,0.000547616,2.560118,0.085771,5294630.988,41336.09192,1,4,4,1,9,4,3,8,4,3,8,9,12,8,15,11,12,6,6,1,2,1,1,0,2,1,2,1,1
14816,1.32047,0.226544,0.0352342,0.00054943,2.786648,0.078379,6182187.512,39769.38741,1,4,4,1,10,4,4,9,4,4,9,9,12,8,15,11,12,6,6,1,2,1,1,0,2,1,2,1,1
14817,1.3227,0.226554,0.0353115,0.000550728,2.78129,0.084589,5377565.982,35377.94479,1,4,4,1,8,4,4,7,4,1,7,7,10,6,15,11,12,6,6,1,2,1,1,0,2,1,2,1,1
14818,1.0259,0.225495,0.0316509,0.000520087,2.560284,0.081108,5817632.216,40143.53814,1,4,4,1,9,4,3,8,4,3,8,7,10,6,15,11,12,6,6,1,2,1,1,0,2,1,2,1,1
14819,1.02891,0.225512,0.0317599,0.0005219,2.920607,0.087581,5730161.625,38687.13043,1,4,4,1,10,4,4,9,4,4,9,7,10,6,15,11,12,6,6,1,2,1,1,0,2,1,2,1,1
14820,1.03114,0.225522,0.0318371,0.000523198,2.689508,0.086749,6249537.377,36888.54497,1,4,4,1,8,4,4,7,4,1,7,10,13,9,15,11,12,6,6,1,2,1,1,0,2,1,2,1,1
14821,1.48215,0.227182,0.0370549,0.000563036,2.710115,0.076757,5427901.569,32770.38293,1,4,4,1,9,4,3,8,4,3,8,10,13,9,15,11,12,6,6,1,2,1,1,0,2,1,2,1,1
14822,1.48516,0.227199,0.0371639,0.000564849,2.916225,0.087774,5695669.591,39293.0812,1,4,4,1,10,4,4,9,4,4,9,10,13,9,15,11,12,6,6,1,2,1,1,0,2,1,2,1,1
14823,1.48739,0.227209,0.0372411,0.000566147,2.774333,0.074105,5836799.706,36315.26216,1,4,4,1,8,4,4,7,4,1,7,9,12,8,12,9,10,8,8,1,2,1,1,0,2,1,2,1,1
14824,1.31711,0.226524,0.035094,0.000547237,2.639487,0.074686,6013419.067,38933.4375,1,4,4,1,9,4,3,8,4,3,8,9,12,8,12,9,10,8,8,1,2,1,1,0,2,1,2,1,1
14825,1.32008,0.226541,0.0352022,0.00054904,2.598455,0.087572,6463721.744,40706.09328,1,4,4,1,10,4,4,9,4,4,9,9,12,8,12,9,10,8,8,1,2,1,1,0,2,1,2,1,1
14826,1.32229,0.226551,0.0352792,0.000550341,2.953845,0.070353,6493409.849,35860.48204,1,4,4,1,8,4,4,7,4,1,7,7,10,6,12,9,10,8,8,1,2,1,1,0,2,1,2,1,1
14827,1.02555,0.225492,0.0316197,0.000519708,2.879883,0.071529,5150326.542,39020.28643,1,4,4,1,9,4,3,8,4,3,8,7,10,6,12,9,10,8,8,1,2,1,1,0,2,1,2,1,1
